f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,156.1555,241.0736,321.8629,356.2615,1679.743,0.035587,0.0,0.201045,0.001593,0.294886,236.2116,0.097908,0.000545,9.790655,0.008733,1.3e-05,29.33646,1,-0.32624,-0.034225,8.82569333,-4.243539782
0.0,153.4477,236.8559,327.8147,362.5146,1673.486,0.037226,2e-06,0.443746,0.002262,0.273092,211.0877,0.128065,0.000426,8.082422,7e-06,1.16398,16.32664,1,-0.4756,-0.038115,8.67633969,-4.24848536
27.03058,149.4398,238.0373,324.7997,373.6183,1664.995,0.04533,3e-06,0.522081,0.001517,0.24327,185.8611,0.113934,0.00025,5.248684,0.004212,4.667786,8.565872,1,-0.66223,-0.042594,8.48971166,-4.254320288
70.17635,141.128,256.2778,314.529,384.9709,1655.525,0.078431,0.0,0.35162,0.001272,0.301641,162.698,0.062439,5.4e-05,2.743578,0.005473,9.601394,5.479235,1,-0.90407,-0.047639,8.2478696,-4.259192964
107.854,115.8343,298.4448,301.7849,391.6035,1647.685,0.126364,0.00101,0.025113,0.031516,0.499161,142.4415,0.074538,0.000352,1.048106,0.667589,14.20275,6.561553,1,-1.25069,-0.053329,7.90124556,-4.262247904
0.0,160.2055,208.0041,276.5355,366.3545,1676.525,0.1359,0.662157,1.590835,0.079732,1.4017,311.7222,0.11402,0.009658,2.275168,3.569112,0.236969,128.4681,1,-0.0862,-0.02492,9.06574164,-4.234274585
0.0,172.1558,226.3828,304.2165,416.9297,1675.032,0.070981,0.042249,0.628125,0.004064,0.011751,320.4289,0.007224,0.057188,9.00431,0.461159,5.569403,83.12443,1,-0.15422,-0.022122,8.99771779,-4.234214892
0.0,175.3741,241.573,299.9018,426.1051,1680.603,0.045899,0.001323,0.080229,4.8e-05,1.384415,292.1825,0.000266,0.001608,12.39967,0.238437,7.296239,42.56249,1,-0.26825,-0.01765,8.88368298,-4.23322034
0.0,178.2974,263.6229,284.0585,408.8465,1685.697,0.035665,0.00032,0.032774,0.002697,3.664219,252.8258,8e-06,0.116729,13.11602,0.91804,3.882662,19.71266,1,-0.43149,-0.012007,8.72044978,-4.232998213
0.0,178.3378,252.7948,307.5345,380.2804,1687.58,0.032108,0.021334,0.002363,0.215445,4.560568,213.2531,0.000119,0.683892,0.105187,12.71359,0.64058,8.194811,1,-0.65905,-0.007044,8.49288991,-4.23359265
0.0,166.8316,205.4599,349.5158,400.9472,1686.064,0.032578,0.119555,0.000224,2.270939,1.930896,176.8052,0.00127,1.108668,0.017041,4.276866,6.07721,3.34756,1,-1.0092,-0.005811,8.14273548,-4.238158976
0.0,119.7709,130.569,349.5318,577.8142,1681.53,0.03712,0.220262,0.011063,1.77655,1.339405,142.8961,0.005915,0.536736,0.08397,8.99137,1.725551,1.904815,1,-1.67282,-0.01127,7.47911595,-4.252433605
0.0,-154.962,-46.5252,359.2633,919.172,1669.787,0.067849,0.325625,0.00134,1.184691,1.053924,106.3504,0.016701,0.073076,0.001983,12.66618,0.109686,2.599211,1,-3.17698,-0.033065,5.97495446,-4.28810988
0.0,-372.103,-35.3219,163.5238,231.322,2264.798,0.000221,0.196316,0.00107,0.0003,0.399362,274.5972,1.4e-05,0.962067,0.049472,0.001837,4.019399,80.66931,1,-0.10074,0.054795,9.11271554,-4.230341777
0.0,-371.694,-24.595,169.525,235.8497,2262.744,4.4e-05,0.001417,0.021848,0.000192,0.181204,271.9989,7.3e-05,2.14919,0.023933,0.002757,4.760994,64.91648,1,-0.15214,0.052389,9.06131361,-4.2316518
